time_s,paper_acceleration_up_m_s2,paper_strut_force_n,paper_stroke_m,model_acceleration_up_m_s2,model_strut_force_n,model_stroke_m
0.11,11.742574257425725,40721.28712871289,0.04778539603960396,9.386708438231606,54643.347596287094,0.07370521234164955
0.115,14.139108910891089,40544.554455445556,0.04873750000000002,9.134995930604864,53926.723973962435,0.07549252509175074
0.12,14.730693069306934,40651.48514851486,0.05014356435643564,8.88046128248426,53202.06573880709,0.07716565333088612
0.125,13.675742574257448,41027.22772277229,0.053431311881188104,8.623717369349736,52471.11774271822,0.07872777810377211
0.13,11.603960396039621,40609.90099009903,0.05440594059405942,8.365347766781893,51735.541420999194,0.08018210810145987
0.135,9.28316831683169,39881.43564356438,0.054835643564356454,8.105907288210867,50996.916323326615,0.08153187236608025
0.14,8.281188118811881,39317.82178217824,0.05834257425742576,7.84592254538976,50256.74170941397,0.08278031335509194
0.145,8.217821782178216,38855.94059405942,0.06006918316831685,7.585892529346433,49516.43820297704,0.08393068035802928
0.15,8.123762376237622,38480.198019801996,0.06028836633663369,7.326289209652286,48777.34949784764,0.08498622325849013
0.155,8.140099009900988,38645.79207920793,0.060928589108910906,7.067558149931164,48040.74411032278,0.08595018663387495
0.16,8.883168316831682,38976.23762376238,0.06241782178217822,6.810119137614825,47307.81717207388,0.0868258041851853
0.165,10.345544554455442,39539.85148514852,0.06526720297029703,6.554366826034185,46579.69225817569,0.08761629348901216
0.17,10.594059405940596,39653.465346534664,0.06619158415841586,6.300671387016864,45857.423245046506,0.08832485106368931
0.17500000000000002,10.594059405940596,39469.6782178218,0.06715408415841584,6.04937917224208,45141.99619332077,0.08895464774145653
0.18,10.285148514851489,38624.25742574259,0.07000346534653465,5.800813381683058,44434.331250899464,0.08950882433836718
0.185,9.829702970297035,37778.83663366338,0.07131856435643566,5.555274737545073,43735.28457164675,0.08999048761358651
0.19,9.10297029702971,36990.59405940595,0.07175693069306933,5.313042162183756,43045.65024541824,0.09040270650965777
0.195,8.366336633663366,37178.46534653467,0.072195297029703,5.074373458563402,42366.16223532073,0.09074850866526402
0.2,8.396039603960395,37366.336633663384,0.07367326732673268,4.839505991888709,41697.49631831267,0.09103087719198076
0.20500000000000002,8.771782178217821,37554.20792079209,0.07630346534653466,4.608657371115443,41040.272025459875,0.09125274770650113
0.21,8.588118811881186,37238.61386138615,0.07697574257425743,4.38202612911606,40395.05457836199,0.09141700560981522
0.215,8.249009900990094,36158.910891089115,0.07734566831683169,4.1597924003452675,39762.356818461216,0.09152648360484333
0.22,7.611881188118808,33528.71287128715,0.07756485148514852,3.9421185949176554,39142.64112613638,0.09158395944405301
0.225,7.029702970297025,32684.40594059406,0.07794430693069308,2.9725805725385435,36382.37364427929,0.09159233788723517
0.23,7.029702970297025,32299.009900990106,0.07864603960396041,1.4129077099181728,31941.996696027305,0.09156369288349102
0.23500000000000001,7.029702970297025,30796.03960396041,0.08083787128712872,0.6680587378865006,29821.417256194058,0.09151656061179915
0.24,6.908910891089107,29827.722772277233,0.08203168316831685,0.3123519062037623,28808.7225728448,0.09146068316373279
0.245,6.783663366336631,29264.10891089109,0.08247004950495052,0.1424908617968086,28325.129452731482,0.09140071293988353
0.25,6.658415841584154,29071.78217821782,0.08290841584158418,0.06138568449397752,28094.223620931403,0.09133887161556559
0.255,6.482178217821777,28807.425742574258,0.08334678217821784,0.022668338444042035,27983.995626960408,0.09127622000505145
0.26,6.2871287128712865,28431.68316831683,0.0837851485148515,0.0041944574804730905,27931.400626341136,0.09121326452113329
0.265,6.229207920792082,26814.356435643575,0.08458564356435645,-0.004611626340590647,27906.329771714776,0.09115024680702892
0.27,4.600990099009894,25303.960396039616,0.08546237623762377,-0.00880062209818,27894.403732194496,0.09108728205828447
0.275,4.250000000000001,24928.21782178219,0.0863391089108911,-0.010784638583801964,27888.75525213252,0.09102442508230799
0.28,4.041584158415842,24552.475247524766,0.0867792079207921,-0.011715646432834959,27886.104679765358,0.09096170184696571
0.28500000000000003,3.910891089108911,24153.341584158432,0.08701658415841586,-0.01214380168235607,27884.88572497951,0.09089912454750475
0.29,3.6544554455445617,23495.792079207942,0.08745495049504952,-0.012331846795918366,27884.350361950816,0.09083669880218667
0.295,2.8311881188118897,22838.24257425744,0.08789331683168318,-0.01240526176058765,27884.141350096743,0.09077442708876438
0.3,2.455445544554461,22180.693069306944,0.08833168316831685,-0.01242397298782727,27884.08807937305,0.0907123103856675
0.305,2.079702970297039,21955.69306930694,0.08883733498349837,-0.012416599926259764,27884.109070424056,0.09065034895579566
0.31,2.7168316831682997,21831.683168316842,0.08934876237623764,-0.012396810499652133,27884.16541077327,0.0905885427208396
0.315,3.2371287128712884,21831.683168316842,0.08986018976897692,-0.01237113210867058,27884.2385169599,0.09052689144004782
0.32,3.407920792079209,21831.683168316842,0.09037161716171618,-0.012342681995587412,27884.319514218583,0.09046539479560013
0.325,3.3910891089108945,21831.683168316842,0.09083106435643566,-0.012312948785403677,27884.404164445088,0.090404052433379
0.33,2.138613861386129,21831.683168316842,0.09105024752475249,-0.012282643311147368,27884.490443903123,0.09034286398243979
0.335,1.8801980198019779,22336.262376237642,0.0914002475247525,-0.012252104949544318,27884.577386389687,0.09028182906430811
0.34,1.4277227722772259,23181.68316831685,0.09183168316831684,-0.012221495678156558,27884.66453075587,0.09022094729741854
0.34500000000000003,1.1599009900990083,24027.10396039606,0.09183168316831684,-0.01219089275277696,27884.751657055018,0.0901602182992336
0.35000000000000003,1.1980198019802002,24668.316831683183,0.09183168316831684,-0.012160332968198517,27884.83866053263,0.09009964168725393
0.355,1.4485148514851482,25044.059405940607,0.09183168316831684,-0.012129833796166167,27884.925491446775,0.09003921707949995
0.36,1.6990099009900992,25419.80198019803,0.0919720297029703,-0.012099403480409165,27885.012126327634,0.08997894409474036
0.365,1.94950495049505,25795.544554455453,0.09213641707920793,-0.01206904585780677,27885.098554251606,0.08991882235260013
0.37,2.0900990099009897,26171.28712871288,0.09230080445544556,-0.012038762660885993,27885.184770286236,0.08985885147361067
0.375,2.215346534653464,26612.004950495055,0.09246519183168318,-0.012008554617413125,27885.270772359552,0.08979903107923277
0.38,1.5168316831683,27081.68316831684,0.09262957920792081,-0.011978421975566533,27885.356559765016,0.08973936079186617
0.385,0.41485148514851033,27551.361386138622,0.09279396658415844,-0.01194836475472627,27885.44213244743,0.08967984023485284
0.39,0.14752475247524444,27871.782178217825,0.09298737623762378,-0.011918382865257371,27885.527490662003,0.0896204690324774
0.395,-0.2282178217821771,28059.653465346535,0.09320655940594061,-0.011888476165704986,27885.612634811434,0.08956124680996609
0.4,0.1089108910891082,28247.524752475245,0.09321782178217823,-0.011858644490120085,27885.697565368206,0.08950217319348501
0.405,0.3891089108910836,28297.27722772277,0.09321782178217823,-0.011828887661080145,27885.78228283741,0.08944324781013804
0.41000000000000003,0.5131188118811831,28109.40594059406,0.09321782178217823,-0.01179920549597746,27885.866787738963,0.0893844702879646
0.41500000000000004,0.544430693069303,28217.079207920793,0.09304542079207923,-0.011769597809918153,27885.951080599225,0.08932584025593744
0.42,0.5757425742574226,28404.950495049503,0.09287128712871288,-0.011740064417203655,27886.035161946897,0.08926735734396028
0.425,0.6070544554455425,28592.821782178216,0.09287128712871288,-0.011710605131966645,27886.119032311137,0.08920902118286554
0.43,0.6383663366336624,28780.69306930693,0.09278003300330034,-0.01168121976852099,27886.202692220584,0.08915083140441198
0.435,0.4346534653465347,28968.564356435643,0.09263391089108913,-0.01165190814150563,27886.286142202964,0.08909278764128231
0.44,0.10297029702970065,29156.435643564353,0.09248778877887791,-0.011622670065955631,27886.369382784877,0.08903488952708101
0.445,-0.6202970297029761,29344.30693069307,0.0923416666666667,-0.011593505357339495,27886.452414491687,0.08897713669633196
0.45,-1.4702970297029676,29532.178217821787,0.09219554455445547,-0.011564413831571585,27886.53523784748,0.08891952878447613
0.455,-1.6183168316831613,29720.049504950497,0.0921782178217822,-0.011535395305013907,27886.617853375057,0.08886206542786923
0.46,-1.99405940594059,29879.702970297032,0.09211237623762379,-0.011506449594500978,27886.700261595906,0.0888047462637795
0.465,-2.143069306930693,29973.63861386139,0.09189319306930695,-0.011477576517316734,27886.782463030206,0.08874757093038534
0.47000000000000003,-2.989108910891092,30067.574257425746,0.09183168316831684,-0.011448775891199858,27886.864458196866,0.08869053906677313
0.47500000000000003,-3.581683168316832,30161.509900990102,0.09180136138613863,-0.011420047534352662,27886.946247613458,0.08863365031293484
0.48,-3.61980198019802,30255.44554455446,0.0915821782178218,-0.011391391265432205,27887.027831796262,0.08857690430976581
0.485,-3.4742574257425747,30349.381188118816,0.09160730198019804,-0.011362806903541411,27887.109211260293,0.08852030069906251
0.49,-3.22376237623762,30443.316831683176,0.09182648514851487,-0.011334294268246836,27887.190386519236,0.08846383912352024
0.495,-2.6064356435643425,30445.544554455453,0.09161769801980199,-0.011305853179573333,27887.271358085487,0.0884075192267308
0.5,-2.673267326732669,30519.801980198026,0.09139851485148516,-0.011277483457979187,27887.352126470203,0.08835134065318048
0.505,11.088613861385786,30707.673267326732,0.09117933168316833,-0.011249184924389866,27887.432692183196,0.08829530304824754
0.51,24.40594059405941,30742.574257425746,0.0909601485148515,-0.011220957400171372,27887.513055733052,0.08823940605820012
0.515,21.60198019801983,30742.574257425746,0.0907920792079208,-0.011192800707139128,27887.593217627054,0.08818364933019399
0.52,9.584158415841532,30742.574257425746,0.0907920792079208,-0.011164714667556197,27887.673178371206,0.0881280325122703
0.525,-2.314356435643699,30834.467821782182,0.09064913366336635,-0.011136699104136838,27887.75293847025,0.08807255525335335
0.53,-4.176237623762371,30975.371287128717,0.09044554455445547,-0.011108753840030516,27887.832498427677,0.08801721720324844
0.535,-4.342079207920789,31116.274752475252,0.09044554455445547,-0.01108087869883434,27887.911858745694,0.08796201801263957
0.54,-4.303630363036308,31257.178217821787,0.09033811881188121,-0.011053073504600164,27887.991019925248,0.08790695733308729
0.545,-4.094884488448847,31398.081683168322,0.09011893564356438,-0.011025338081799063,27888.06998246605,0.08785203481702651
0.55,-3.886138613861386,31538.985148514857,0.08976691419141916,-0.010997672255355084,27888.14874686655,0.08779725011776425
0.555,-3.677392739273925,31633.663366336637,0.08940160891089112,-0.010970075850638139,27888.22731362392,0.0877426028894775
0.56,-3.663366336633662,31633.663366336637,0.08903630363036306,-0.010942548693439136,27888.305683234114,0.08768809278721099
0.5650000000000001,-3.663366336633662,31633.663366336637,0.08867099834983501,-0.010915090610001954,27888.383856191824,0.0876337194668751
0.5700000000000001,-3.803960396039605,31633.663366336637,0.08836633663366339,-0.010887701426996799,27888.461832990528,0.08757948258524362
0.5750000000000001,-4.266089108910902,31633.663366336637,0.08836633663366339,-0.010860380971536188,27888.53961412242,0.08752538179995156
0.58,-5.080198019801978,31523.76237623763,0.08836633663366339,-0.010833129071155412,27888.617200078515,0.08747141676949306
0.585,-5.891584158415843,31336.633663366345,0.08836633663366339,-0.010805945553835627,27888.694591348554,0.08741758715321919
0.59,-6.016831683168315,31336.633663366345,0.08836633663366339,-0.010778830247980764,27888.77178842107,0.0873638926113358
0.595,-6.244554455445543,31336.633663366345,0.08818094059405943,-0.010751782982431735,27888.84879178333,0.08731033280490137
0.6,-6.0990099009901,31336.633663366345,0.08774257425742575,-0.010724803586450449,27888.925601921444,0.08725690739582492
0.605,-5.835148514851486,31336.633663366345,0.08767326732673268,-0.010697891889732247,27889.002219320264,0.08720361604686383
0.61,-5.70990099009901,31336.633663366345,0.0876160891089109,-0.010671047722407678,27889.078644463414,0.0871504584216217
0.615,-5.5846534653465305,31336.633663366345,0.08739690594059407,-0.0106442709150123,27889.154877833338,0.08709743418454627
0.62,-5.459405940594055,31336.633663366345,0.08717772277227724,-0.010617561298534639,27889.23091991123,0.08704454300092727
0.625,-5.334158415841581,31336.633663366345,0.08695853960396041,-0.01059091870436113,27889.306771177125,0.08699178453689431
0.63,-5.208910891089107,31336.633663366345,0.08673935643564358,-0.010564342964320517,27889.382432109807,0.0869391584594148
0.635,-5.083663366336633,31336.633663366345,0.08663366336633666,-0.01053783391065366,27889.457903186874,0.0868866644362918
0.64,-4.916831683168314,31336.633663366345,0.08663366336633666,-0.010511391376018864,27889.533184884764,0.08683430213616199
0.645,-4.666336633663361,31336.633663366345,0.08663366336633666,-0.01048501519350964,27889.60827767864,0.08678207122849348
0.65,-4.415841584158423,31336.633663366345,0.08655569306930695,-0.010458705196626283,27889.683182042547,0.08672997138358383
0.655,-3.924752475247533,31336.633663366345,0.08633650990099011,-0.010432461219286537,27889.757898449305,0.08667800227255792
0.66,-3.4237623762376272,31336.633663366345,0.0862871287128713,-0.010406283095829139,27889.832427370548,0.08662616356736587
0.665,-3.144059405940594,31336.633663366345,0.0862871287128713,-0.010380170661008492,27889.906769276735,0.08657445494078092
0.67,-3.0188118811881184,31336.633663366345,0.0862871287128713,-0.010354123749992894,27889.980924637148,0.0865228760663975
0.675,-2.8935643564356415,31336.633663366345,0.08625355816831684,-0.010328142198364532,27890.05489391987,0.08647142661862901
0.68,-2.7287128712871334,31336.633663366345,0.08619876237623764,-0.010302225842112378,27890.12867759185,0.08642010627270592
0.685,-1.3509900990098993,31336.633663366345,0.08614396658415843,-0.010276374517648179,27890.202276118816,0.0863689147046736
0.6900000000000001,-0.8207920792079189,31336.633663366345,0.08608917079207923,-0.010250588061778032,27890.275689965372,0.08631785159139034
0.6950000000000001,-0.36237623762375704,31336.633663366345,0.08603437500000001,-0.010224866311737912,27890.348919594922,0.08626691661052524
0.7000000000000001,0.3762376237623877,31336.633663366345,0.0859795792079208,-0.0101992091051617,27890.421965469715,0.08621610944055626
0.705,1.1613861386138564,31336.633663366345,0.08594059405940596,-0.0101736162800794,27890.494828050872,0.08616542976076819
0.71,1.3990099009900938,31336.633663366345,0.08594059405940596,-0.010148087674952677,27890.567507798292,0.08611487725125049
0.715,1.524257425742574,31336.633663366345,0.08594059405940596,-0.010122623128632213,27890.640005170786,0.08606445159289544
0.72,1.6495049504950487,31342.57425742575,0.08594059405940596,-0.01009722248036482,27890.71232062599,0.08601415246739608
0.725,2.5074257425742688,31389.542079207928,0.08594059405940596,-0.010071885569823635,27890.784454620378,0.08596397955724412
0.73,2.8831683168316853,31436.509900990106,0.08594059405940596,-0.010046612237067265,27890.856407609284,0.085913932545728
0.735,2.632673267326741,31483.477722772284,0.08594059405940596,-0.010021402322557549,27890.92818004691,0.08586401111693091
0.74,2.3821782178217865,31530.445544554463,0.08615198019801981,-0.009996255667156007,27890.999772386334,0.08581421495572877
0.745,2.131683168316832,31577.413366336637,0.08626612004950496,-0.009971172112145155,27891.071185079418,0.08576454374778818
0.75,1.2623762376237622,31624.381188118816,0.08621132425742575,-0.009946151499166334,27891.142418577012,0.08571499717956454
0.755,1.1896039603960389,31633.663366336637,0.08615652846534655,-0.009921193670292539,27891.21347332872,0.08566557493830006
0.76,1.3148514851485102,31633.663366336637,0.08610173267326734,-0.009896298467971576,27891.284349783105,0.08561627671202168
0.765,1.4940594059405843,31633.663366336637,0.08604693688118814,-0.009871465735065144,27891.355048387548,0.08556710218953922
0.77,1.6831683168316813,31633.663366336637,0.08599214108910894,-0.009846695314806198,27891.425569588337,0.08551805106044337
0.775,1.7277227722772175,31633.663366336637,0.08594059405940596,-0.009821987050843362,27891.495913830626,0.08546912301510372
0.78,2.4792079207920743,31633.663366336637,0.08594059405940596,-0.009797340787207176,27891.566081558434,0.08542031774466675
0.785,2.3554455445544518,45650.49504950502,0.08594059405940596,-0.009772756368315427,27891.636073214733,0.08537163494105406
0.79,2.104950495049508,74958.41584158443,0.08594059405940596,-0.009748233638987358,27891.705889241304,0.08532307429696022
0.795,1.8544554455445568,77970.29702970298,0.08574393564356438,-0.009723772444420575,27891.775530078867,0.08527463550585099
0.8,1.3663366336633533,77970.29702970298,0.08559405940594061,-0.00969937263021059,27891.844996167016,0.08522631826196124
0.805,0.4950495049504898,77970.29702970298,0.08559405940594061,-0.009675034042331276,27891.91428794427,0.08517812226029318
0.81,0.4950495049504898,67266.08910891102,0.08548663366336635,-0.009650756527157967,27891.98340584798,0.08513004719661424
0.8150000000000001,0.2584158415841551,52706.06435643569,0.08534051155115514,-0.009626539931424816,27892.052350314494,0.08508209276745533
0.8200000000000001,0.007920792079204458,38146.03960396034,0.08519438943894392,-0.009602384102281647,27892.121121778986,0.08503425867010887
0.8250000000000001,-0.05594059405940872,31930.69306930693,0.0850482673267327,-0.009578288887238884,27892.1897206756,0.08498654460262683
0.8300000000000001,0.01920792079207642,31930.69306930693,0.08490214521452147,-0.009554254134199525,27892.258147437333,0.08493895026381887
0.835,0.0943564356435599,31930.69306930693,0.08475602310231026,-0.009530279691446708,27892.32640249612,0.08489147535325041
0.84,0.16950495049504505,31853.465346534653,0.08460990099009903,-0.009506365407649042,27892.394486282836,0.08484411957124076
0.845,0.2446534653465302,31665.594059405947,0.08446377887788781,-0.009482511131841065,27892.46239922724,0.08479688261886119
0.85,0.3198019801980153,31633.663366336637,0.0843176567656766,-0.009458716713451665,27892.530141758023,0.08474976419793313
0.855,0.2658415841584161,31624.306930693074,0.08420792079207923,-0.009434982002277437,27892.59771430282,0.08470276401102622
0.86,0.08316831683168371,31586.732673267332,0.08420792079207923,-0.009411306848496892,27892.665117288157,0.08465588176145636
0.865,-0.1673267326732707,31549.15841584159,0.08420792079207923,-0.00938769110266513,27892.732351139515,0.08460911715328398
0.87,-0.3938613861386197,31511.584158415848,0.08420792079207923,-0.009364134615708508,27892.79941628129,0.0845624698913121
0.875,-0.36881188118812386,31474.009900990106,0.08420792079207923,-0.00934063723892642,27892.86631313685,0.0845159396810845
0.88,-0.34376237623762795,31436.435643564364,0.08420792079207923,-0.00931719882399662,27892.933042128458,0.08446952622888383
0.885,-0.3187128712871321,31398.861386138622,0.08420792079207923,-0.009293819222964572,27892.999603677337,0.0844232292417297
0.89,-0.29366336633663626,31361.28712871288,0.08420792079207923,-0.00927049828825055,27893.06599820365,0.08437704842737696
0.895,-0.26861386138614035,31336.633663366345,0.08420792079207923,-0.00924723587264431,27893.132226126498,0.08433098349431378
0.9,-0.2277227722772298,31336.633663366345,0.08420792079207923,-0.009224031829303314,27893.19828786395,0.08428503415175982
0.905,-0.10247524752476037,31336.633663366345,0.08420792079207923,-0.009200886011752729,27893.26418383301,0.08423920010966437
0.91,0.022772277227718213,31370.79207920793,0.08420792079207923,-0.009177798273887205,27893.32991444965,0.08419348107870459
0.915,0.04950495049504389,31558.66336633664,0.08420792079207923,-0.009154768469965546,27893.39548012877,0.08414787677028356
0.92,-0.010693069306934332,31520.792079207924,0.08407623762376239,-0.009131796454621366,27893.46088128426,0.08410238689652863
0.925,-0.11089108910891488,31336.633663366345,0.08386138613861388,-0.00910888208284355,27893.526118328933,0.08405701117028938
0.93,-0.21108910891089538,31336.633663366345,0.08386138613861388,-0.009086025209983362,27893.591191674634,0.0840117493051361
0.935,-0.31128712871287595,31336.633663366345,0.08386138613861388,-0.009063225691757992,27893.656101732104,0.08396660101535766
0.9400000000000001,-0.41148514851485646,31336.633663366345,0.08386138613861388,-0.009040483384254117,27893.720848911085,0.08392156601595999
0.9450000000000001,-0.511683168316837,31336.633663366345,0.08386138613861388,-0.009017798143911904,27893.785433620287,0.08387664402266405
0.9500000000000001,-0.5445544554455483,31336.633663366345,0.08392202970297032,-0.008995169827530347,27893.849856267407,0.08383183475190421
0.9550000000000001,-0.42277227722771815,31336.633663366345,0.08414121287128716,-0.008972598292272593,27893.91411725908,0.08378713792082636
0.96,-0.24000000000000085,31467.32673267327,0.08413168316831685,-0.008950083395653508,27893.97821700098,0.08374255324728616
0.965,-0.21495049504950622,31633.663366336637,0.08402209158415844,-0.008927624995553884,27894.042155897703,0.08369808044984725
0.97,-0.18990099009901157,31633.663366336637,0.08391250000000001,-0.008905222950208014,27894.105934352883,0.08365371924777953
0.975,-0.16485148514851694,31633.663366336637,0.0838029084158416,-0.00888287711820368,27894.16955276909,0.08360946936105722
0.98,-0.1398019801980223,31633.663366336637,0.08369331683168318,-0.008860587358487493,27894.233011547905,0.08356533051035726
0.985,-0.11475247524752766,31633.663366336637,0.08358372524752478,-0.008838353530356002,27894.29631108993,0.08352130241705756
0.99,-0.09900990099010233,31633.663366336637,0.08351485148514853,-0.00881617549345215,27894.359451794742,0.08347738480323515
0.995,-0.09900990099010233,31633.663366336637,0.08351485148514853,-0.00879405310779191,27894.42243406088,0.08343357739166433
1.0,-0.09900990099010233,31633.663366336637,0.08351485148514853,-0.008771986233728768,27894.48525828593,0.0833898799058152
1.0050000000000001,-0.09900990099010233,31633.663366336637,0.08351485148514853,-0.008749974731959043,27894.547924866456,0.08334629206985167
1.01,-0.09900990099010233,31633.663366336637,0.08351485148514853,-0.008728018463543208,27894.610434198054,0.08330281360862982
1.0150000000000001,-0.09900990099010233,31633.663366336637,0.08351485148514853,-0.00870611728988635,27894.672786675277,0.08325944424769613
1.02,-0.09900990099010233,31633.663366336637,0.08351069306930695,-0.008684271072729288,27894.734982691763,0.08321618371328586
1.025,-0.09900990099010233,31633.663366336637,0.08342301980198022,-0.008662479674182322,27894.797022640065,0.08317303173232105
1.03,-0.09900990099010233,31633.663366336637,0.08333534653465348,-0.008640742956684377,27894.858906911846,0.08312998803240916
1.035,-0.09900990099010233,31633.663366336637,0.08324767326732675,-0.008619060783020771,27894.920635897728,0.08308705234184104
1.04,-0.09900990099010233,31633.663366336637,0.08316000000000001,-0.008597433016328537,27894.982209987378,0.0830442243895894
1.045,-0.01138613861386363,31633.663366336637,0.08307232673267329,-0.0085758595200911,27895.043629569445,0.08300150390530696
1.05,-0.014851485148525398,31633.663366336637,0.08298465346534654,-0.008554340158116958,27895.10489503167,0.08295889061932492
1.055,-0.14009900990099208,31633.663366336637,0.0828969801980198,-0.008532874794569878,27895.16600676078,0.08291638426265112
1.06,-0.2297029702970316,31633.663366336637,0.08282178217821783,-0.008511463293956467,27895.226965142523,0.08287398456696835
1.065,-0.10445544554455663,31633.663366336637,0.08282178217821783,-0.008490105521113733,27895.287770561707,0.08283169126463272
1.07,0.02079207920792389,31633.663366336637,0.08282178217821783,-0.008468801341228627,27895.348423402138,0.08278950408867193
1.075,0.14603960396039886,31633.663366336637,0.08282178217821783,-0.008447550619814947,27895.4089240467,0.08274742277278357
1.08,0.1247524752475166,31633.663366336637,0.08282178217821783,-0.008426353222732885,27895.4692728773,0.08270544705133352
1.085,0.04950495049504389,31633.663366336637,0.08282178217821783,-0.008405209016171256,27895.52947027487,0.08266357665935416
1.09,0.04950495049504389,31633.663366336637,0.08282178217821783,-0.008384117866665264,27895.58951661942,0.08262181133254279
1.095,0.04881188118811282,31633.663366336637,0.08278591584158417,-0.008363079641073412,27895.649412289964,0.08258015080725986
1.1,0.023762376237617622,31633.663366336637,0.0827420792079208,-0.008342094206598816,27895.7091576646,0.08253859482052744
1.105,-0.0012871287128764647,31633.663366336637,0.08269824257425744,-0.008321161430774993,27895.768753120454,0.08249714311002747
1.11,-0.02633663366337166,31633.663366336637,0.08265440594059408,-0.008300281181458757,27895.828199033735,0.08245579541410009
1.115,-0.05138613861386575,31633.663366336637,0.08261056930693071,-0.008279453326849762,27895.88749577968,0.08241455147174205
1.12,-0.07643564356436094,31633.663366336637,0.08256673267326733,-0.008258677735474507,27895.946643732583,0.08237341102260504
1.125,-0.09900990099010233,31633.663366336637,0.08252289603960397,-0.008237954276186343,27896.00564326583,0.08233237380699403
1.1300000000000001,-0.09900990099010233,31633.663366336637,0.08247905940594061,-0.008217282818174354,27896.064494751834,0.08229143956586564
1.135,0.015346534653462016,31633.663366336637,0.08247524752475249,-0.008196663230949142,27896.123198562098,0.08225060804082651
1.1400000000000001,0.14059405940594127,31633.663366336637,0.08247524752475249,-0.008176095384353488,27896.181755067177,0.08220987897413166
1.145,0.19801980198019736,31633.663366336637,0.08247524752475249,-0.008155579148551695,27896.240164636707,0.08216925210868287
1.1500000000000001,0.18910891089108656,31633.663366336637,0.08247524752475249,-0.008135114394040244,27896.29842763939,0.08212872718802705
1.155,0.16405940594059124,31633.663366336637,0.08247524752475249,-0.008114700991637136,27896.35654444302,0.08208830395635468
1.16,0.13900990099009594,31633.663366336637,0.08247524752475249,-0.008094338812481894,27896.414515414428,0.08204798215849804
1.165,0.11396039603959951,31523.0198019802,0.08247524752475249,-0.008074027728044442,27896.47234091957,0.0820077615399298
1.17,0.0889108910891042,31336.633663366345,0.08247524752475249,-0.008053767610107343,27896.530021323466,0.08196764184676125
1.175,0.06386138613860778,31336.633663366345,0.08247524752475249,-0.00803355833078534,27896.587556990195,0.08192762282574077
1.18,0.04950495049504389,31416.831683168326,0.08247524752475249,-0.008013399762511142,27896.644948282963,0.08188770422425226
1.185,0.04950495049504389,31604.702970297043,0.08247524752475249,-0.007993291778031875,27896.702195564038,0.08184788579031346
1.19,0.04950495049504389,31633.663366336637,0.08247524752475249,-0.007973234250419736,27896.7592991948,0.08180816727257446
1.195,0.04950495049504389,31633.663366336637,0.08247524752475249,-0.007953227053059564,27896.816259535706,0.08176854842031603
1.2,0.04950495049504389,31633.663366336637,0.08247524752475249,-0.007933270059664821,27896.873076946304,0.08172902898344803
